event_id,title,category,date,latitude,longitude,source
EONET_21069,"Wildfire Doorstep, Yukon-Koyukuk, Alaska",Wildfires,2026-06-25 20:24:00+00:00,66.783333,-150.391833,NASA_EONET
EONET_20825,Flood in Brazil 1103977,Floods,2026-06-25 20:00:00+00:00,-27.6616073,-53.6421338,NASA_EONET
EONET_21081,"Wildfire Kumiva, Pershing, Nevada",Wildfires,2026-06-25 19:21:00+00:00,40.409217,-119.201767,NASA_EONET
EONET_20738,Wildfire in Australia 1029096,Wildfires,2026-06-25 19:00:00+00:00,-16.920300225234783,138.82218751065454,NASA_EONET
EONET_20762,Wildfire in Canada 1029146,Wildfires,2026-06-25 19:00:00+00:00,53.493246386106186,-65.67758567072565,NASA_EONET
EONET_20763,Wildfire in Canada 1029138,Wildfires,2026-06-25 19:00:00+00:00,56.68907269877293,-100.89071191088165,NASA_EONET
EONET_20764,Wildfire in Australia 1029120,Wildfires,2026-06-25 19:00:00+00:00,-13.907798006563938,141.89538629341746,NASA_EONET
EONET_20800,Wildfire in Canada 1029164,Wildfires,2026-06-25 19:00:00+00:00,54.3408376014346,-62.79075982915795,NASA_EONET
EONET_20801,Wildfire in Canada 1029165,Wildfires,2026-06-25 19:00:00+00:00,60.08829560480441,-113.97935426967351,NASA_EONET
EONET_20802,Wildfire in Canada 1029166,Wildfires,2026-06-25 19:00:00+00:00,56.004567739828104,-102.70632996886084,NASA_EONET
EONET_20803,Wildfire in Canada 1029167,Wildfires,2026-06-25 19:00:00+00:00,53.08511169553526,-69.15309005740865,NASA_EONET
EONET_20804,Wildfire in Canada 1029171,Wildfires,2026-06-25 19:00:00+00:00,56.41613807044688,-99.73882261657631,NASA_EONET
EONET_20836,Wildfire in Tanzania 1029182,Wildfires,2026-06-25 19:00:00+00:00,-2.2844418886643783,34.36035400060436,NASA_EONET
EONET_20837,Wildfire in Canada 1029183,Wildfires,2026-06-25 19:00:00+00:00,55.49252558042101,-103.46235587283331,NASA_EONET
EONET_20838,Wildfire in Canada 1029200,Wildfires,2026-06-25 19:00:00+00:00,60.21607196111869,-113.398546640656,NASA_EONET
EONET_20839,Wildfire in Canada 1029201,Wildfires,2026-06-25 19:00:00+00:00,56.89022066273228,-106.09044264630784,NASA_EONET
EONET_20840,Wildfire in Canada 1029202,Wildfires,2026-06-25 19:00:00+00:00,59.51535880295799,-102.57901390889448,NASA_EONET
EONET_20841,Wildfire in Canada 1029203,Wildfires,2026-06-25 19:00:00+00:00,65.16096247036415,-117.64703936689979,NASA_EONET
EONET_20842,Wildfire in Canada 1029204,Wildfires,2026-06-25 19:00:00+00:00,60.14898008120636,-112.9011608783186,NASA_EONET
EONET_20866,Wildfire in Canada 1029226,Wildfires,2026-06-25 19:00:00+00:00,58.99123140972444,-101.58359599947619,NASA_EONET
EONET_20867,Wildfire in The Democratic Republic of Congo 1029216,Wildfires,2026-06-25 19:00:00+00:00,-7.825597864322511,22.86078189561143,NASA_EONET
EONET_20890,Wildfire in Canada 1029228,Wildfires,2026-06-25 19:00:00+00:00,57.3734615739991,-103.39194562279425,NASA_EONET
EONET_20891,Wildfire in Canada 1029233,Wildfires,2026-06-25 19:00:00+00:00,50.105914519358265,-79.05122483551196,NASA_EONET
EONET_20892,Wildfire in Canada 1029238,Wildfires,2026-06-25 19:00:00+00:00,50.885316450310825,-78.95122995905719,NASA_EONET
EONET_20893,Wildfire in Canada 1029239,Wildfires,2026-06-25 19:00:00+00:00,59.3861798110735,-100.01497858435296,NASA_EONET
EONET_20913,Wildfire in Canada 1029257,Wildfires,2026-06-25 19:00:00+00:00,58.72099712200141,-101.03673016208147,NASA_EONET
EONET_20914,Wildfire in Canada 1029258,Wildfires,2026-06-25 19:00:00+00:00,65.57462432717293,-117.15645335958116,NASA_EONET
EONET_20915,Wildfire in Canada 1029255,Wildfires,2026-06-25 19:00:00+00:00,59.308035819542404,-102.66673048303261,NASA_EONET
EONET_20916,Wildfire in Canada 1029266,Wildfires,2026-06-25 19:00:00+00:00,56.11247925075964,-103.05756334951927,NASA_EONET
EONET_20917,Wildfire in Australia 1029267,Wildfires,2026-06-25 19:00:00+00:00,-13.10030705762607,142.51824801107438,NASA_EONET
EONET_20950,Wildfire in The Democratic Republic of Congo 1029277,Wildfires,2026-06-25 19:00:00+00:00,-4.084320947756844,24.51822541249453,NASA_EONET
EONET_20951,Wildfire in Canada 1029298,Wildfires,2026-06-25 19:00:00+00:00,57.564160810170904,-101.41931036403993,NASA_EONET
EONET_20952,Wildfire in Canada 1029283,Wildfires,2026-06-25 19:00:00+00:00,60.28100499176543,-100.69199137268437,NASA_EONET
EONET_20974,Wildfire in Canada 1029315,Wildfires,2026-06-25 19:00:00+00:00,59.96740850696696,-99.6151845389662,NASA_EONET
EONET_20975,Wildfire in Canada 1029316,Wildfires,2026-06-25 19:00:00+00:00,57.579495772562915,-97.92629914486707,NASA_EONET
EONET_20992,Wildfire in Russian Federation 1029321,Wildfires,2026-06-25 19:00:00+00:00,63.061368852594086,81.24393406358142,NASA_EONET
EONET_20993,Wildfire in The Democratic Republic of Congo 1029324,Wildfires,2026-06-25 19:00:00+00:00,-7.18904979177264,18.930648271832847,NASA_EONET
EONET_21156,Wildfire in The Democratic Republic of Congo 1029344,Wildfires,2026-06-25 19:00:00+00:00,-6.7352649068634,27.02417425134,NASA_EONET
EONET_21157,Wildfire in Russian Federation 1029357,Wildfires,2026-06-25 19:00:00+00:00,62.397915326213,83.050104527042,NASA_EONET
EONET_21227,Wildfire in Bolivia 1029413,Wildfires,2026-06-25 19:00:00+00:00,-16.390284314804,-59.565877075534,NASA_EONET
EONET_21228,Wildfire in Australia 1029414,Wildfires,2026-06-25 19:00:00+00:00,-11.275539395375,132.58280537892,NASA_EONET
EONET_21270,Wildfire in Angola 1029439,Wildfires,2026-06-25 19:00:00+00:00,-9.6728741894032,18.3423683782,NASA_EONET
EONET_21036,"Wildfire Parsnip Peak, Lincoln, Nevada",Wildfires,2026-06-25 14:41:00+00:00,38.083333,-114.293,NASA_EONET
EONET_21056,"Wildfire Kilusiktok, Nome, Alaska",Wildfires,2026-06-25 12:23:00+00:00,65.332833,-159.667333,NASA_EONET
EONET_20822,Iceberg D33D,Sea and Lake Ice,2026-06-25 00:00:00+00:00,-64.35,-55.51,NASA_EONET
EONET_20882,Flood in Vietnam 1103992,Floods,2026-06-24 20:00:00+00:00,22.7426936,106.1060926,NASA_EONET
EONET_20739,Wildfire in The Democratic Republic of Congo 1029112,Wildfires,2026-06-24 19:00:00+00:00,-8.748168183686138,27.082105187840963,NASA_EONET
EONET_20740,Wildfire in Australia 1029114,Wildfires,2026-06-24 19:00:00+00:00,-13.056166071655744,131.29109973541776,NASA_EONET
EONET_20765,Wildfire in The Democratic Republic of Congo 1029121,Wildfires,2026-06-24 19:00:00+00:00,-6.326821824359799,26.442573085877232,NASA_EONET
EONET_20766,Wildfire in Canada 1029139,Wildfires,2026-06-24 19:00:00+00:00,55.65646117030281,-99.09136401479392,NASA_EONET
EONET_20767,Wildfire in Canada 1029140,Wildfires,2026-06-24 19:00:00+00:00,58.45472701036584,-106.68014619366863,NASA_EONET
EONET_20768,Wildfire in Canada 1029147,Wildfires,2026-06-24 19:00:00+00:00,55.44590390348008,-98.79264893786963,NASA_EONET
EONET_20769,Wildfire in Australia 1029148,Wildfires,2026-06-24 19:00:00+00:00,-17.787203230678177,137.12545992351193,NASA_EONET
EONET_20805,Wildfire in Tanzania 1029157,Wildfires,2026-06-24 19:00:00+00:00,-4.441224267039434,31.314661346533086,NASA_EONET
EONET_20806,Wildfire in Canada 1029172,Wildfires,2026-06-24 19:00:00+00:00,65.66101903632621,-117.50760519851677,NASA_EONET
EONET_20807,Wildfire in Canada 1029160,Wildfires,2026-06-24 19:00:00+00:00,65.13835436625597,-117.20632650944698,NASA_EONET
EONET_20808,Wildfire in Canada 1029168,Wildfires,2026-06-24 19:00:00+00:00,59.47621161297169,-114.79977201611452,NASA_EONET
EONET_20809,Wildfire in Canada 1029177,Wildfires,2026-06-24 19:00:00+00:00,65.52172929147739,-119.43730506202773,NASA_EONET
EONET_20843,Wildfire in Canada 1029205,Wildfires,2026-06-24 19:00:00+00:00,59.43371806657526,-102.92737507482735,NASA_EONET
EONET_20844,Wildfire in Canada 1029210,Wildfires,2026-06-24 19:00:00+00:00,58.12875564948522,-101.97864306830942,NASA_EONET
EONET_20845,Wildfire in Canada 1029211,Wildfires,2026-06-24 19:00:00+00:00,58.73359981042132,-103.77529554391222,NASA_EONET
EONET_20868,Wildfire in Tanzania 1029217,Wildfires,2026-06-24 19:00:00+00:00,-2.483207313448213,35.04493215101438,NASA_EONET
EONET_20869,Wildfire in Canada 1029213,Wildfires,2026-06-24 19:00:00+00:00,64.78463449725213,-115.5107104666898,NASA_EONET
EONET_20870,Wildfire in Canada 1029227,Wildfires,2026-06-24 19:00:00+00:00,56.34762299375651,-67.88607685735688,NASA_EONET
EONET_20871,Wildfire in The Democratic Republic of Congo 1029218,Wildfires,2026-06-24 19:00:00+00:00,-4.865998982035415,16.20254582587479,NASA_EONET
EONET_20918,Wildfire in Angola 1029246,Wildfires,2026-06-24 19:00:00+00:00,-8.976423439975319,20.796578462570732,NASA_EONET
EONET_20919,Wildfire in Canada 1029242,Wildfires,2026-06-24 19:00:00+00:00,58.91439500535924,-103.76303974081009,NASA_EONET
EONET_20920,Wildfire in Russian Federation 1029247,Wildfires,2026-06-24 19:00:00+00:00,62.5141200014834,86.56659638798551,NASA_EONET
EONET_20953,Wildfire in Canada 1029284,Wildfires,2026-06-24 19:00:00+00:00,58.087417817728976,-99.25463706611161,NASA_EONET
EONET_20976,Wildfire in Angola 1029307,Wildfires,2026-06-24 19:00:00+00:00,-9.891520324680057,18.46104428714652,NASA_EONET
EONET_20994,Wildfire in The Democratic Republic of Congo 1029325,Wildfires,2026-06-24 19:00:00+00:00,-6.765425173569405,20.006481655800567,NASA_EONET
EONET_21158,Wildfire in The Democratic Republic of Congo 1029345,Wildfires,2026-06-24 19:00:00+00:00,-7.9308934980387,28.732289571401,NASA_EONET
EONET_21068,"Wildfire Mud, Yukon-Koyukuk, Alaska",Wildfires,2026-06-24 16:07:00+00:00,64.16785,-157.622817,NASA_EONET
EONET_21101,"Wildfire AREA 2, Palm Beach, Florida",Wildfires,2026-06-24 14:53:00+00:00,26.4113889,-80.4602778,NASA_EONET
EONET_21104,"Wildfire Lox Mutual Aid 06/24, Broward, Florida",Wildfires,2026-06-24 13:03:00+00:00,26.310827,-80.51182,NASA_EONET
EONET_21093,"Wildfire Platt Trap  (22), Glades, Florida",Wildfires,2026-06-24 09:40:00+00:00,26.9361111,-81.1741667,NASA_EONET
EONET_21009,"Wildfire McCauley Springs, Sandoval, New Mexico",Wildfires,2026-06-24 09:00:00+00:00,35.827218,-106.626,NASA_EONET
EONET_21086,"Wildfire Orange Hammock (58), Sarasota, Florida",Wildfires,2026-06-23 21:59:00+00:00,27.0902778,-82.085,NASA_EONET
EONET_20736,Flood in Myanmar 1103975,Floods,2026-06-23 20:00:00+00:00,19.91049,96.0263532,NASA_EONET
EONET_20926,Flood in Japan 1103993,Floods,2026-06-23 20:00:00+00:00,32.6450475,130.6341345,NASA_EONET
EONET_20694,Wildfire in Australia 1029070,Wildfires,2026-06-23 19:00:00+00:00,-15.176702797573558,134.8580100035355,NASA_EONET
EONET_20713,Wildfire in Angola 1029075,Wildfires,2026-06-23 19:00:00+00:00,-8.73778473699811,21.431925077691595,NASA_EONET
EONET_20714,Wildfire in Australia 1029092,Wildfires,2026-06-23 19:00:00+00:00,-13.707298870541324,130.21613084656167,NASA_EONET
EONET_20715,Wildfire in Australia 1029073,Wildfires,2026-06-23 19:00:00+00:00,-13.455292642878687,132.3345422698933,NASA_EONET
EONET_20716,Wildfire in Australia 1029074,Wildfires,2026-06-23 19:00:00+00:00,-12.070810480137599,133.07161745517203,NASA_EONET
EONET_20741,Wildfire in Australia 1029115,Wildfires,2026-06-23 19:00:00+00:00,-13.924397713242616,130.11272656454548,NASA_EONET
EONET_20742,Wildfire in Australia 1029116,Wildfires,2026-06-23 19:00:00+00:00,-13.387891975198292,132.10525075122115,NASA_EONET
EONET_20770,Wildfire in Russian Federation 1029149,Wildfires,2026-06-23 19:00:00+00:00,63.22744893856397,81.57162473885148,NASA_EONET
EONET_20771,Wildfire in Russian Federation 1029150,Wildfires,2026-06-23 19:00:00+00:00,55.336338256975225,125.83750001110684,NASA_EONET
EONET_20772,Wildfire in Australia 1029151,Wildfires,2026-06-23 19:00:00+00:00,-13.744549385159631,141.81223233115696,NASA_EONET
EONET_20773,Wildfire in Canada 1029141,Wildfires,2026-06-23 19:00:00+00:00,53.84899232221059,-72.92580981100642,NASA_EONET
EONET_20774,Wildfire in Tanzania 1029122,Wildfires,2026-06-23 19:00:00+00:00,-7.531943514746287,31.983245915594626,NASA_EONET
EONET_20810,Wildfire in Canada 1029178,Wildfires,2026-06-23 19:00:00+00:00,54.063154594344205,-72.40337168963732,NASA_EONET
EONET_20811,Wildfire in Russian Federation 1029179,Wildfires,2026-06-23 19:00:00+00:00,55.494795011376446,122.49231603303981,NASA_EONET
EONET_20812,Wildfire in The Democratic Republic of Congo 1029161,Wildfires,2026-06-23 19:00:00+00:00,-5.795238833669102,26.572951674999615,NASA_EONET
EONET_20813,Wildfire in Canada 1029158,Wildfires,2026-06-23 19:00:00+00:00,61.795566818334926,-122.28526734494508,NASA_EONET
EONET_20846,Wildfire in Canada 1029207,Wildfires,2026-06-23 19:00:00+00:00,65.67661204464517,-118.99059803728721,NASA_EONET
EONET_20847,Wildfire in Australia 1029212,Wildfires,2026-06-23 19:00:00+00:00,-14.476041200160806,126.18339472141767,NASA_EONET
EONET_20848,Wildfire in Tanzania 1029184,Wildfires,2026-06-23 19:00:00+00:00,-6.853720603429325,30.857801464135985,NASA_EONET
EONET_20849,Wildfire in Canada 1029206,Wildfires,2026-06-23 19:00:00+00:00,61.31650240801666,-103.8655001360441,NASA_EONET
EONET_20894,Wildfire in The Democratic Republic of Congo 1029231,Wildfires,2026-06-23 19:00:00+00:00,-5.6136491478262,26.189376537093978,NASA_EONET
EONET_20921,Wildfire in Canada 1029248,Wildfires,2026-06-23 19:00:00+00:00,60.24767379629001,-113.51448583280171,NASA_EONET
EONET_20922,Wildfire in United States 1029259,Wildfires,2026-06-23 19:00:00+00:00,33.314762963946215,-108.63472570916686,NASA_EONET
EONET_20954,Wildfire in The Democratic Republic of Congo 1029278,Wildfires,2026-06-23 19:00:00+00:00,-7.217458828622345,19.040738822988438,NASA_EONET
EONET_20955,"Wildfire in The Democratic Republic of Congo, Zambia 1029270",Wildfires,2026-06-23 19:00:00+00:00,-12.954269221750952,28.780391916641076,NASA_EONET
EONET_20977,Wildfire in The Democratic Republic of Congo 1029308,Wildfires,2026-06-23 19:00:00+00:00,-6.776581623984634,27.127918682670053,NASA_EONET
EONET_21159,Wildfire in The Democratic Republic of Congo 1029346,Wildfires,2026-06-23 19:00:00+00:00,-3.7094747794155,24.092669171627,NASA_EONET
EONET_21187,Wildfire in Australia 1029385,Wildfires,2026-06-23 19:00:00+00:00,-11.362283701793,130.53055315474,NASA_EONET
EONET_21188,Wildfire in The Democratic Republic of Congo 1029369,Wildfires,2026-06-23 19:00:00+00:00,-6.8285012788698,26.825768723985,NASA_EONET
EONET_21229,Wildfire in The Democratic Republic of Congo 1029405,Wildfires,2026-06-23 19:00:00+00:00,-3.6963445219658,23.508374031775,NASA_EONET
EONET_21230,Wildfire in The Democratic Republic of Congo 1029406,Wildfires,2026-06-23 19:00:00+00:00,-3.2473898994676,23.768925732815,NASA_EONET
EONET_21016,"Wildfire Kinky Creek, Teton, Wyoming",Wildfires,2026-06-23 17:59:00+00:00,43.428487,-110.221765,NASA_EONET
EONET_21023,"Wildfire CANYON VENADO, Torrance, New Mexico",Wildfires,2026-06-23 16:21:00+00:00,34.998876,-105.585484,NASA_EONET
EONET_21088,"Wildfire Wagon Wheel, Baca, Colorado",Wildfires,2026-06-23 03:03:00+00:00,37.226833,-103.072,NASA_EONET
EONET_20671,Tropical Storm Higos,Severe Storms,2026-06-23 00:00:00+00:00,14.7,145.7,NASA_EONET
EONET_20693,Flood in India 1103972,Floods,2026-06-22 20:00:00+00:00,19.114541,72.9257184,NASA_EONET
EONET_20711,Flood in Bulgaria 1103973,Floods,2026-06-22 20:00:00+00:00,43.64638,24.39821,NASA_EONET
EONET_20712,Flood in The Republic of North Macedonia 1103974,Floods,2026-06-22 20:00:00+00:00,41.0316005,21.3302511,NASA_EONET
EONET_20653,Wildfire in Australia 1029030,Wildfires,2026-06-22 19:00:00+00:00,-15.75861744799452,135.46190866838072,NASA_EONET
EONET_20654,Wildfire in Australia 1029031,Wildfires,2026-06-22 19:00:00+00:00,-13.59120422481217,129.92372122183687,NASA_EONET
EONET_20655,Wildfire in United States 1029032,Wildfires,2026-06-22 19:00:00+00:00,38.27339457096819,-112.46922640617333,NASA_EONET
EONET_20674,Wildfire in Syrian Arab Republic 1029038,Wildfires,2026-06-22 19:00:00+00:00,36.93566564968834,41.072866343309215,NASA_EONET
EONET_20675,Wildfire in Australia 1029048,Wildfires,2026-06-22 19:00:00+00:00,-16.00775029072823,135.69625426618575,NASA_EONET
EONET_20676,Wildfire in Australia 1029051,Wildfires,2026-06-22 19:00:00+00:00,-13.530344060397097,130.14663943909088,NASA_EONET
EONET_20695,Wildfire in Brazil 1029068,Wildfires,2026-06-22 19:00:00+00:00,-9.942006539050684,-53.29245485567946,NASA_EONET
EONET_20717,Wildfire in Australia 1029076,Wildfires,2026-06-22 19:00:00+00:00,-13.563000637529479,130.26418471518778,NASA_EONET
EONET_20718,Wildfire in Australia 1029077,Wildfires,2026-06-22 19:00:00+00:00,-14.277634879289648,133.22660599776344,NASA_EONET
EONET_20743,Wildfire in Canada 1029110,Wildfires,2026-06-22 19:00:00+00:00,54.30414747764325,-72.7111431739108,NASA_EONET
EONET_20744,Wildfire in Australia 1029097,Wildfires,2026-06-22 19:00:00+00:00,-12.397704112318209,142.70066965104837,NASA_EONET
EONET_20775,Wildfire in Angola 1029123,Wildfires,2026-06-22 19:00:00+00:00,-9.450850275413202,21.398377873375107,NASA_EONET
EONET_20776,Wildfire in Canada 1029142,Wildfires,2026-06-22 19:00:00+00:00,55.10725038163808,-71.20088729882926,NASA_EONET
EONET_20814,Wildfire in Canada 1029169,Wildfires,2026-06-22 19:00:00+00:00,54.73358538434072,-76.41249416517552,NASA_EONET
EONET_20815,Wildfire in Russian Federation 1029173,Wildfires,2026-06-22 19:00:00+00:00,57.137790379489545,124.49928952161518,NASA_EONET
EONET_20872,Wildfire in The Democratic Republic of Congo 1029219,Wildfires,2026-06-22 19:00:00+00:00,-2.364118683956616,23.32657538988753,NASA_EONET
EONET_20873,Wildfire in Angola 1029220,Wildfires,2026-06-22 19:00:00+00:00,-7.083895061043452,19.90796642362726,NASA_EONET
EONET_20895,Wildfire in Angola 1029232,Wildfires,2026-06-22 19:00:00+00:00,-9.367682433613815,18.014656493451202,NASA_EONET
EONET_20923,Wildfire in The Democratic Republic of Congo 1029249,Wildfires,2026-06-22 19:00:00+00:00,-8.207813369477028,28.682528719727348,NASA_EONET
EONET_20956,Wildfire in The Democratic Republic of Congo 1029279,Wildfires,2026-06-22 19:00:00+00:00,-3.6072493747174446,23.460795542743515,NASA_EONET
EONET_20978,Wildfire in Angola 1029309,Wildfires,2026-06-22 19:00:00+00:00,-8.942163795412958,18.262556226573842,NASA_EONET
EONET_21025,"Wildfire Cottonwood, Beaver, Utah",Wildfires,2026-06-22 18:49:00+00:00,38.26975,-112.550767,NASA_EONET
EONET_21091,"Wildfire LYTLE, Malheur, Oregon",Wildfires,2026-06-22 17:01:00+00:00,43.908947,-117.178802,NASA_EONET
EONET_21028,"Wildfire Sacaton, Catron, New Mexico",Wildfires,2026-06-22 11:22:00+00:00,33.274833,-108.6735,NASA_EONET
EONET_21092,"Wildfire Buffalo, Southeast Fairbanks, Alaska",Wildfires,2026-06-21 23:39:00+00:00,63.9195,-146.008333,NASA_EONET
EONET_21052,"Wildfire GARRED ROAD, Douglas, Washington",Wildfires,2026-06-21 22:09:00+00:00,47.6388,-119.371668,NASA_EONET
EONET_20650,Flood in Hungary 1103967,Floods,2026-06-21 20:00:00+00:00,47.1753833,20.1946279,NASA_EONET
EONET_20637,Wildfire in Australia 1029016,Wildfires,2026-06-21 19:00:00+00:00,-12.808622703213054,142.53827387433876,NASA_EONET
EONET_20656,Wildfire in Australia 1029033,Wildfires,2026-06-21 19:00:00+00:00,-12.16207064547598,133.16413507178746,NASA_EONET
EONET_20677,Wildfire in Australia 1029052,Wildfires,2026-06-21 19:00:00+00:00,-13.780189502750906,134.96311774689838,NASA_EONET
EONET_20719,Wildfire in Canada 1029093,Wildfires,2026-06-21 19:00:00+00:00,55.279195144915654,-102.01147809772186,NASA_EONET
EONET_20745,Wildfire in Angola 1029100,Wildfires,2026-06-21 19:00:00+00:00,-7.341491941529907,20.301920064862443,NASA_EONET
EONET_20746,Wildfire in Russian Federation 1029117,Wildfires,2026-06-21 19:00:00+00:00,62.85061495722907,85.82225896568377,NASA_EONET
EONET_20777,Wildfire in Angola 1029124,Wildfires,2026-06-21 19:00:00+00:00,-12.002485374740633,22.226112884428993,NASA_EONET
EONET_20778,Wildfire in The Democratic Republic of Congo 1029125,Wildfires,2026-06-21 19:00:00+00:00,-7.31270807088035,19.379841434432652,NASA_EONET
EONET_20816,Wildfire in Brazil 1029170,Wildfires,2026-06-21 19:00:00+00:00,-10.398237268228177,-50.11831557037748,NASA_EONET
EONET_20817,Wildfire in Russian Federation 1029174,Wildfires,2026-06-21 19:00:00+00:00,54.85986727643824,131.06027010292016,NASA_EONET
EONET_20850,Wildfire in The Democratic Republic of Congo 1029185,Wildfires,2026-06-21 19:00:00+00:00,-6.4803457661644295,26.464231952902438,NASA_EONET
EONET_20851,Wildfire in The Democratic Republic of Congo 1029190,Wildfires,2026-06-21 19:00:00+00:00,-6.933384332796755,18.625220941416817,NASA_EONET
EONET_20852,Wildfire in The Democratic Republic of Congo 1029189,Wildfires,2026-06-21 19:00:00+00:00,-3.391224368941448,23.527159483062242,NASA_EONET
EONET_20874,Wildfire in The Democratic Republic of Congo 1029221,Wildfires,2026-06-21 19:00:00+00:00,-3.834833258684761,23.20934681496528,NASA_EONET
EONET_20979,Wildfire in The Democratic Republic of Congo 1029310,Wildfires,2026-06-21 19:00:00+00:00,-5.300387611843379,24.94879516652924,NASA_EONET
EONET_21031,"Wildfire Shingle Creek, Idaho, Idaho",Wildfires,2026-06-21 16:03:00+00:00,45.357167,-116.397033,NASA_EONET
EONET_21047,"Wildfire White Tail, Gila, Arizona",Wildfires,2026-06-21 09:36:00+00:00,33.551833,-110.226,NASA_EONET
EONET_21106,"Wildfire BASIN, Malheur, Oregon",Wildfires,2026-06-21 08:13:00+00:00,42.68965,-117.689133,NASA_EONET
EONET_21244,"Wildfire Tatlanika, Denali, Alaska",Wildfires,2026-06-21 02:30:00+00:00,64.2705,-148.351667,NASA_EONET
EONET_21073,"Wildfire Kathul, Southeast Fairbanks, Alaska",Wildfires,2026-06-20 22:42:00+00:00,65.364395,-142.40666,NASA_EONET
EONET_21006,"Wildfire Starry, Denali, Alaska",Wildfires,2026-06-20 22:34:00+00:00,64.328883,-149.1975,NASA_EONET
EONET_21090,"Wildfire Bonneville, Salt Lake, Utah",Wildfires,2026-06-20 20:22:00+00:00,40.7739,-111.820933,NASA_EONET
EONET_20651,Flood in Romania 1103966,Floods,2026-06-20 20:00:00+00:00,47.3819953,22.3481728,NASA_EONET
EONET_21004,"Wildfire Shaw, Southeast Fairbanks, Alaska",Wildfires,2026-06-20 19:42:00+00:00,64.37945,-145.443333,NASA_EONET
EONET_20638,Wildfire in Australia 1029017,Wildfires,2026-06-20 19:00:00+00:00,-17.518805224529856,138.78054098778668,NASA_EONET
EONET_20657,Wildfire in Australia 1029034,Wildfires,2026-06-20 19:00:00+00:00,-11.612775814397096,132.82157683929367,NASA_EONET
EONET_20678,Wildfire in Dominican Republic 1029053,Wildfires,2026-06-20 19:00:00+00:00,18.194207062582155,-71.6049367725106,NASA_EONET
EONET_20679,Wildfire in The Democratic Republic of Congo 1029039,Wildfires,2026-06-20 19:00:00+00:00,-5.382230470673559,26.055908383264562,NASA_EONET
EONET_20680,Wildfire in Tanzania 1029042,Wildfires,2026-06-20 19:00:00+00:00,-4.329868786788594,31.21102265099713,NASA_EONET
EONET_20696,Wildfire in The Democratic Republic of Congo 1029058,Wildfires,2026-06-20 19:00:00+00:00,-7.654893808289762,22.957933512090875,NASA_EONET
EONET_20697,Wildfire in The Democratic Republic of Congo 1029057,Wildfires,2026-06-20 19:00:00+00:00,-6.077144448418399,26.649285836250634,NASA_EONET
EONET_20720,Wildfire in Australia 1029078,Wildfires,2026-06-20 19:00:00+00:00,-13.170484212220883,131.07454251455732,NASA_EONET
EONET_20721,Wildfire in Angola 1029082,Wildfires,2026-06-20 19:00:00+00:00,-8.283266937820283,20.889624447143746,NASA_EONET
EONET_20722,Wildfire in The Democratic Republic of Congo 1029083,Wildfires,2026-06-20 19:00:00+00:00,-5.745409515841824,27.11369725964036,NASA_EONET
EONET_20747,Wildfire in The Democratic Republic of Congo 1029101,Wildfires,2026-06-20 19:00:00+00:00,-8.90250293187425,26.692125291188326,NASA_EONET
EONET_20748,Wildfire in The Democratic Republic of Congo 1029102,Wildfires,2026-06-20 19:00:00+00:00,-4.068795254714486,23.973477921990114,NASA_EONET
EONET_20749,Wildfire in Angola 1029103,Wildfires,2026-06-20 19:00:00+00:00,-11.848826557800509,21.23508410982283,NASA_EONET
EONET_20779,Wildfire in Angola 1029126,Wildfires,2026-06-20 19:00:00+00:00,-7.677190855288985,20.723169841334666,NASA_EONET
EONET_20780,Wildfire in Russian Federation 1029127,Wildfires,2026-06-20 19:00:00+00:00,57.452660220511994,159.10304591582738,NASA_EONET
EONET_20853,Wildfire in Angola 1029191,Wildfires,2026-06-20 19:00:00+00:00,-9.801034214674099,18.375127523651855,NASA_EONET
EONET_20957,Wildfire in Angola 1029280,Wildfires,2026-06-20 19:00:00+00:00,-9.610527444737114,17.96610775027261,NASA_EONET
EONET_21105,"Wildfire DRY CREEK, Malheur, Oregon",Wildfires,2026-06-20 18:57:00+00:00,42.709201,-117.669485,NASA_EONET
EONET_21087,"Wildfire Hastings, Tooele, Utah",Wildfires,2026-06-20 16:49:00+00:00,40.7299,-112.94745,NASA_EONET
EONET_21107,"Wildfire Shyster, Humboldt, Nevada",Wildfires,2026-06-20 16:39:00+00:00,41.85875,-118.5754,NASA_EONET
EONET_21077,"Wildfire MARY, Owyhee, Idaho",Wildfires,2026-06-20 16:33:00+00:00,42.227833,-115.920833,NASA_EONET
EONET_21246,"Wildfire Hoholitna, Lake and Peninsula, Alaska",Wildfires,2026-06-20 14:04:00+00:00,60.9,-155.23,NASA_EONET
EONET_21115,"Wildfire Searcy 149, Searcy, Arkansas",Wildfires,2026-06-20 12:10:00+00:00,35.866437,-92.774577,NASA_EONET
EONET_21116,"Wildfire Independence 163, Independence, Arkansas",Wildfires,2026-06-20 12:00:00+00:00,35.88585,-91.64646,NASA_EONET
EONET_21118,"Wildfire Fulton 225, Fulton, Arkansas",Wildfires,2026-06-20 08:23:00+00:00,36.4568,-91.9525,NASA_EONET
EONET_21049,"Wildfire Iron, Juab, Utah",Wildfires,2026-06-20 02:01:00+00:00,39.976283,-112.19755,NASA_EONET
EONET_21119,"Wildfire Izard 201, Izard, Arkansas",Wildfires,2026-06-19 22:54:00+00:00,35.90866,-91.87339,NASA_EONET
