date,precipitation_mm,rain_mm,precipitation_hours,max_wind_speed_kmh,location_name,latitude,longitude,state,rolling_3d_precip_mm,rolling_7d_precip_mm,heavy_rainfall_flag,extreme_rainfall_flag
2025-01-21,0.0,0.0,0.0,17.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,0.0,0.1,0,0
2025-01-21,0.0,0.0,0.0,12.0,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,0.0,0.1,0,0
2025-01-21,0.0,0.0,0.0,11.6,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,0.0,0.0,0,0
2025-01-22,0.0,0.0,0.0,13.0,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,0.0,0.0,0,0
2025-01-22,0.1,0.1,1.0,20.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,0.1,0.1,0,0
2025-01-22,0.0,0.0,0.0,14.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,0.1,0.1,0,0
2025-01-22,0.8,0.8,4.0,16.2,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,0.9,0.9,0,0
2025-01-22,0.2,0.2,2.0,21.1,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,1.0,1.1,0,0
2025-01-22,0.0,0.0,0.0,16.8,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,1.0,1.1,0,0
2025-01-22,3.4,3.4,4.0,18.8,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,3.6,4.5,0,0
2025-01-22,2.3,2.3,5.0,9.6,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,5.7,6.8,0,0
2025-01-22,0.0,0.0,0.0,12.4,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,5.7,6.7,0,0
2025-01-22,0.2,0.2,1.0,16.9,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,2.5,6.9,0,0
2025-01-23,0.0,0.0,0.0,11.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,0.2,6.1,0,0
2025-01-23,0.1,0.1,1.0,16.3,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.3,6.0,0,0
2025-01-23,0.6,0.6,6.0,22.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,0.7,6.6,0,0
2025-01-23,0.1,0.1,1.0,16.1,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,0.8,3.3,0,0
2025-01-23,0.0,0.0,0.0,7.9,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,0.7,1.0,0,0
2025-01-23,0.3,0.3,3.0,13.2,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,0.4,1.3,0,0
2025-01-23,0.0,0.0,0.0,10.5,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,0.3,1.1,0,0
2025-01-23,0.0,0.0,0.0,18.3,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,0.3,1.1,0,0
2025-01-23,0.0,0.0,0.0,17.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,0.0,1.0,0,0
2025-01-23,0.0,0.0,0.0,17.1,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,0.0,0.4,0,0
2025-01-24,0.1,0.1,1.0,18.9,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,0.1,0.4,0,0
2025-01-24,0.0,0.0,0.0,12.1,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,0.1,0.4,0,0
2025-01-24,0.1,0.1,1.0,15.9,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,0.2,0.2,0,0
2025-01-24,0.2,0.2,1.0,22.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,0.3,0.4,0,0
2025-01-24,0.0,0.0,0.0,14.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,0.3,0.4,0,0
2025-01-24,0.0,0.0,0.0,15.4,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,0.2,0.4,0,0
2025-01-24,0.0,0.0,0.0,17.3,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,0.0,0.4,0,0
2025-01-24,0.0,0.0,0.0,14.8,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.0,0.3,0,0
2025-01-24,0.3,0.3,2.0,17.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,0.3,0.6,0,0
2025-01-24,0.0,0.0,0.0,10.9,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,0.3,0.5,0,0
2025-01-25,0.0,0.0,0.0,11.4,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,0.3,0.3,0,0
2025-01-25,0.1,0.1,1.0,14.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,0.1,0.4,0,0
2025-01-25,0.0,0.0,0.0,14.2,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,0.1,0.4,0,0
2025-01-25,0.0,0.0,0.0,11.7,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,0.1,0.4,0,0
2025-01-25,0.0,0.0,0.0,17.3,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,0.0,0.4,0,0
2025-01-25,0.0,0.0,0.0,15.9,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,0.0,0.1,0,0
2025-01-25,0.0,0.0,0.0,19.0,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.0,0.1,0,0
2025-01-25,0.0,0.0,0.0,24.6,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,0.0,0.1,0,0
2025-01-25,0.8,0.8,2.0,22.8,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,0.8,0.8,0,0
2025-01-25,0.0,0.0,0.0,20.5,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,0.8,0.8,0,0
2025-01-26,0.0,0.0,0.0,17.1,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,0.8,0.8,0,0
2025-01-26,0.0,0.0,0.0,12.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,0.0,0.8,0,0
2025-01-26,0.0,0.0,0.0,12.3,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,0.0,0.8,0,0
2025-01-26,0.0,0.0,0.0,12.4,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,0.0,0.8,0,0
2025-01-26,0.0,0.0,0.0,17.7,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.0,0.8,0,0
2025-01-26,0.1,0.1,1.0,16.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,0.1,0.1,0,0
2025-01-26,0.0,0.0,0.0,21.3,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,0.1,0.1,0,0
2025-01-26,0.0,0.0,0.0,23.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,0.1,0.1,0,0
2025-01-26,0.0,0.0,0.0,14.3,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,0.0,0.1,0,0
2025-01-26,0.0,0.0,0.0,16.9,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,0.0,0.1,0,0
2025-01-27,0.0,0.0,0.0,16.2,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,0.0,0.1,0,0
2025-01-27,0.2,0.2,1.0,14.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,0.2,0.3,0,0
2025-01-27,0.0,0.0,0.0,9.8,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,0.2,0.2,0,0
2025-01-27,0.0,0.0,0.0,10.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,0.2,0.2,0,0
2025-01-27,0.0,0.0,0.0,16.0,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.0,0.2,0,0
2025-01-27,0.0,0.0,0.0,12.3,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,0.0,0.2,0,0
2025-01-27,0.0,0.0,0.0,14.2,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,0.0,0.2,0,0
2025-01-27,1.4,1.4,3.0,20.1,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,1.4,1.6,0,0
2025-01-27,0.0,0.0,0.0,25.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,1.4,1.4,0,0
2025-01-27,0.0,0.0,0.0,21.8,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,1.4,1.4,0,0
2025-01-28,0.0,0.0,0.0,13.8,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,0.0,1.4,0,0
2025-01-28,0.0,0.0,0.0,17.8,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,0.0,1.4,0,0
2025-01-28,0.0,0.0,0.0,11.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,0.0,1.4,0,0
2025-01-28,0.2,0.2,1.0,13.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,0.2,1.6,0,0
2025-01-28,0.3,0.3,3.0,13.1,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,0.5,0.5,0,0
2025-01-28,0.0,0.0,0.0,12.4,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,0.5,0.5,0,0
2025-01-28,0.0,0.0,0.0,14.1,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.3,0.5,0,0
2025-01-28,0.0,0.0,0.0,11.2,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,0.0,0.5,0,0
2025-01-28,0.0,0.0,0.0,17.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,0.0,0.5,0,0
2025-01-28,0.0,0.0,0.0,14.6,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,0.0,0.5,0,0
2025-01-29,0.0,0.0,0.0,15.8,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,0.0,0.3,0,0
2025-01-29,0.0,0.0,0.0,14.1,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,0.0,0.0,0,0
2025-01-29,0.0,0.0,0.0,9.3,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,0.0,0.0,0,0
2025-01-29,0.0,0.0,0.0,23.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,0.0,0.0,0,0
2025-01-29,0.0,0.0,0.0,21.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,0.0,0.0,0,0
2025-01-29,0.0,0.0,0.0,13.1,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,0.0,0.0,0,0
2025-01-29,0.0,0.0,0.0,16.2,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.0,0.0,0,0
2025-01-29,0.0,0.0,0.0,19.9,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,0.0,0.0,0,0
2025-01-29,0.0,0.0,0.0,18.2,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,0.0,0.0,0,0
2025-01-29,0.0,0.0,0.0,21.5,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,0.0,0.0,0,0
2025-01-30,3.9,3.9,14.0,19.2,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,3.9,3.9,0,0
2025-01-30,0.0,0.0,0.0,16.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,3.9,3.9,0,0
2025-01-30,0.0,0.0,0.0,12.4,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,3.9,3.9,0,0
2025-01-30,0.8,0.8,4.0,15.7,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.8,4.7,0,0
2025-01-30,0.9,0.9,5.0,13.8,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,1.7,5.6,0,0
2025-01-30,1.3,1.3,5.0,11.0,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,3.0,6.9,0,0
2025-01-30,0.0,0.0,0.0,15.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,2.2,6.9,0,0
2025-01-30,0.0,0.0,0.0,17.1,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,1.3,3.0,0,0
2025-01-30,1.9,1.9,4.0,16.7,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,1.9,4.9,0,0
2025-01-30,0.0,0.0,0.0,10.2,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,1.9,4.9,0,0
2025-01-31,0.1,0.1,1.0,20.5,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,2.0,4.2,0,0
2025-01-31,2.3,2.3,10.0,18.3,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,2.4,5.6,0,0
2025-01-31,0.6,0.6,6.0,14.9,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,3.0,4.9,0,0
2025-01-31,1.5,1.5,5.0,19.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,4.4,6.4,0,0
2025-01-31,1.2,1.2,10.0,20.3,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,3.3,7.6,0,0
2025-01-31,0.8,0.8,5.0,9.1,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,3.5,6.5,0,0
2025-01-31,0.0,0.0,0.0,13.6,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,2.0,6.5,0,0
2025-01-31,0.4,0.4,4.0,14.1,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,1.2,6.8,0,0
2025-01-31,1.6,1.6,8.0,19.7,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,2.0,6.1,0,0
2025-01-31,0.9,0.9,6.0,15.8,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,2.9,6.4,0,0
2025-02-01,0.7,0.7,2.0,14.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,3.2,5.6,0,0
2025-02-01,1.2,1.2,3.0,13.0,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,2.8,5.6,0,0
2025-02-01,10.0,10.0,7.0,21.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,11.9,14.8,0,0
2025-02-01,0.9,0.9,4.0,13.7,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,12.1,15.7,0,0
2025-02-01,5.3,5.3,4.0,11.8,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,16.2,20.6,0,0
2025-02-01,1.1,1.1,8.0,11.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,7.3,20.1,0,0
2025-02-01,1.4,1.4,7.0,14.0,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,7.8,20.6,0,0
2025-02-01,0.0,0.0,0.0,19.8,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,2.5,19.9,0,0
2025-02-01,0.1,0.1,1.0,14.4,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,1.5,18.8,0,0
2025-02-01,1.7,1.7,8.0,14.8,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,1.8,10.5,0,0
2025-02-02,0.0,0.0,0.0,19.6,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,1.8,9.6,0,0
2025-02-02,0.0,0.0,0.0,12.7,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,1.7,4.3,0,0
2025-02-02,0.4,0.4,3.0,13.5,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,0.4,3.6,0,0
2025-02-02,0.4,0.4,3.0,17.3,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,0.8,2.6,0,0
2025-02-02,3.3,3.3,3.0,14.1,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,4.1,5.9,0,0
2025-02-02,0.6,0.6,3.0,16.5,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,4.3,6.4,0,0
2025-02-02,0.0,0.0,0.0,13.4,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,3.9,4.7,0,0
2025-02-02,0.2,0.2,2.0,13.4,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,0.8,4.9,0,0
2025-02-02,0.3,0.3,3.0,13.6,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,0.5,5.2,0,0
2025-02-02,0.0,0.0,0.0,14.1,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.5,4.8,0,0
2025-02-03,0.0,0.0,0.0,13.1,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,0.3,4.4,0,0
2025-02-03,0.0,0.0,0.0,12.4,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,0.0,1.1,0,0
2025-02-03,0.0,0.0,0.0,9.6,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,0.0,0.5,0,0
2025-02-03,0.1,0.1,1.0,14.0,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,0.1,0.6,0,0
2025-02-03,0.0,0.0,0.0,9.9,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,0.1,0.4,0,0
2025-02-03,0.3,0.3,3.0,12.3,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,0.4,0.4,0,0
2025-02-03,0.0,0.0,0.0,16.9,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,0.3,0.4,0,0
2025-02-03,2.1,2.1,4.0,16.3,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,2.4,2.5,0,0
2025-02-03,0.0,0.0,0.0,13.8,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,2.1,2.5,0,0
2025-02-03,0.2,0.2,2.0,8.7,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,2.3,2.7,0,0
2025-02-04,0.0,0.0,0.0,13.8,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,0.2,2.6,0,0
2025-02-04,0.0,0.0,0.0,10.9,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,0.2,2.6,0,0
2025-02-04,0.0,0.0,0.0,17.3,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,0.0,2.3,0,0
2025-02-04,0.0,0.0,0.0,20.6,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,0.0,2.3,0,0
2025-02-04,0.0,0.0,0.0,13.3,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.0,0.2,0,0
2025-02-04,0.0,0.0,0.0,11.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,0.0,0.2,0,0
2025-02-04,0.0,0.0,0.0,10.1,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,0.0,0.0,0,0
2025-02-04,0.0,0.0,0.0,13.7,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,0.0,0.0,0,0
2025-02-04,0.0,0.0,0.0,11.0,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,0.0,0.0,0,0
2025-02-04,0.0,0.0,0.0,10.9,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,0.0,0.0,0,0
2025-02-05,0.0,0.0,0.0,18.0,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,0.0,0.0,0,0
2025-02-05,0.0,0.0,0.0,12.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,0.0,0.0,0,0
2025-02-05,0.0,0.0,0.0,13.7,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,0.0,0.0,0,0
2025-02-05,0.0,0.0,0.0,13.4,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,0.0,0.0,0,0
2025-02-05,0.0,0.0,0.0,22.0,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,0.0,0.0,0,0
2025-02-05,0.0,0.0,0.0,15.2,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,0.0,0.0,0,0
2025-02-05,0.0,0.0,0.0,10.1,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,0.0,0.0,0,0
2025-02-05,0.0,0.0,0.0,17.1,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.0,0.0,0,0
2025-02-05,1.1,1.1,5.0,15.2,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,1.1,1.1,0,0
2025-02-05,0.0,0.0,0.0,16.8,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,1.1,1.1,0,0
2025-02-06,0.1,0.1,1.0,10.9,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,1.2,1.2,0,0
2025-02-06,0.0,0.0,0.0,18.6,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,0.1,1.2,0,0
2025-02-06,0.2,0.2,2.0,16.1,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,0.3,1.4,0,0
2025-02-06,0.1,0.1,1.0,13.6,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,0.3,1.5,0,0
2025-02-06,0.0,0.0,0.0,16.9,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.3,1.5,0,0
2025-02-06,0.0,0.0,0.0,23.8,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,0.1,0.4,0,0
2025-02-06,0.0,0.0,0.0,12.8,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,0.0,0.4,0,0
2025-02-06,0.0,0.0,0.0,10.8,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,0.0,0.3,0,0
2025-02-06,0.0,0.0,0.0,18.3,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,0.0,0.3,0,0
2025-02-06,0.0,0.0,0.0,10.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,0.0,0.1,0,0
2025-02-07,0.0,0.0,0.0,9.1,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,0.0,0.0,0,0
2025-02-07,0.0,0.0,0.0,22.8,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,0.0,0.0,0,0
2025-02-07,0.0,0.0,0.0,14.0,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,0.0,0.0,0,0
2025-02-07,0.0,0.0,0.0,15.4,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.0,0.0,0,0
2025-02-07,0.0,0.0,0.0,17.4,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,0.0,0.0,0,0
2025-02-07,0.0,0.0,0.0,11.6,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,0.0,0.0,0,0
2025-02-07,0.0,0.0,0.0,15.3,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,0.0,0.0,0,0
2025-02-07,0.0,0.0,0.0,13.2,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,0.0,0.0,0,0
2025-02-07,0.0,0.0,0.0,14.4,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,0.0,0.0,0,0
2025-02-07,0.0,0.0,0.0,16.8,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,0.0,0.0,0,0
2025-02-08,0.0,0.0,0.0,16.5,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,0.0,0.0,0,0
2025-02-08,0.0,0.0,0.0,17.5,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.0,0.0,0,0
2025-02-08,0.0,0.0,0.0,19.6,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,0.0,0.0,0,0
2025-02-08,0.0,0.0,0.0,13.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,0.0,0.0,0,0
2025-02-08,0.0,0.0,0.0,26.5,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,0.0,0.0,0,0
2025-02-08,0.0,0.0,0.0,15.0,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,0.0,0.0,0,0
2025-02-08,0.0,0.0,0.0,11.3,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,0.0,0.0,0,0
2025-02-08,0.0,0.0,0.0,18.2,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,0.0,0.0,0,0
2025-02-08,0.0,0.0,0.0,12.2,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,0.0,0.0,0,0
2025-02-08,0.4,0.4,2.0,16.2,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,0.4,0.4,0,0
2025-02-09,0.0,0.0,0.0,18.2,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,0.4,0.4,0,0
2025-02-09,0.0,0.0,0.0,21.2,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.4,0.4,0,0
2025-02-09,0.0,0.0,0.0,17.8,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,0.0,0.4,0,0
2025-02-09,0.2,0.2,2.0,12.3,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,0.2,0.6,0,0
2025-02-09,0.0,0.0,0.0,18.6,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,0.2,0.6,0,0
2025-02-09,0.0,0.0,0.0,12.1,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,0.2,0.6,0,0
2025-02-09,0.0,0.0,0.0,19.0,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,0.0,0.2,0,0
2025-02-09,0.1,0.1,1.0,15.6,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,0.1,0.3,0,0
2025-02-09,0.0,0.0,0.0,28.4,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,0.1,0.3,0,0
2025-02-09,0.1,0.1,1.0,16.1,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,0.2,0.4,0,0
2025-02-10,0.1,0.1,1.0,18.1,Madurai (Southern Plains),9.9252,78.1198,Tamil Nadu,0.2,0.3,0,0
2025-02-10,0.1,0.1,1.0,13.0,Chennai (Coastal North),13.0827,80.2707,Tamil Nadu,0.3,0.4,0,0
2025-02-10,0.0,0.0,0.0,12.7,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,0.2,0.4,0,0
2025-02-10,0.0,0.0,0.0,16.8,Cuddalore (Coastal Central),11.748,79.7714,Tamil Nadu,0.1,0.4,0,0
2025-02-10,0.9,0.9,4.0,14.4,Tiruchirappalli (Kaveri Basin),10.7905,78.7047,Tamil Nadu,0.9,1.2,0,0
2025-02-10,0.1,0.1,1.0,14.6,Vellore (Palar Basin),12.9165,79.1325,Tamil Nadu,1.0,1.3,0,0
2025-02-10,0.0,0.0,0.0,23.2,Kanyakumari (Southern Coast),8.1833,77.4119,Tamil Nadu,1.0,1.2,0,0
2025-02-10,0.0,0.0,0.0,17.0,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,0.1,1.1,0,0
2025-02-10,0.0,0.0,0.0,8.5,Nilgiris (Hill Station Zone),11.4102,76.695,Tamil Nadu,0.0,1.0,0,0
2025-02-10,0.0,0.0,0.0,14.6,Salem (Northern Inland),11.6643,78.146,Tamil Nadu,0.0,1.0,0,0
2025-02-11,0.0,0.0,0.0,12.0,Coimbatore (Western Inland),11.0168,76.9558,Tamil Nadu,0.0,1.0,0,0
2025-02-11,0.0,0.0,0.0,14.0,Nagapattinam (Delta Coast),10.7656,79.8424,Tamil Nadu,0.0,0.1,0,0
